,Unnamed: 0,language,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,urls,photos,hashtags,link,retweet,quote_url,video,Cleaned Tweets,Cleaned Tweets Further,Location Name,category
33,33,en,1.39212e+18,1.39212e+18,2021-05-11 19:58:04 India Standard Time,11-05-2021,19:58:04,530,7.38239e+17,_tmys_,#TellMeYourStory,,Floods. Destruction. Displacement. Can the Faculty of Film Studies make a difference? Coming soon. #Floods Driven Displacement &amp; Victim Rehabilitation. TMYS Review Sept 2021 in association with @EHCenterVU Submit #shortstories #essays #poems on the theme.  https://t.co/yEphjmZDgt  https://t.co/0fFTxUTigZ,['https://tellmeyourstory.biz/call-for-submissions-September-2021'],['https://pbs.twimg.com/media/E1HRge-VIAI1jsd.jpg'],"['floods', 'shortstories', 'essays', 'poems']",https://twitter.com/_TMYS_/status/1392124350208176128,False,,1,floods. destruction. displacement. can the faculty of film studies make a difference? coming soon. floods driven displacement &amp; victim rehabilitation. tmys review sept 2021 in association with submit shortstories essays poems on the theme.,floods  destruction  displacement  can the faculty of film studies make a difference  coming soon  floods driven displacement  amp  victim rehabilitation  tmys review sept 2021 in association with submit shortstories essays poems on the theme ,[],flood
34,34,en,1.3921e+18,1.3921e+18,2021-05-11 18:17:52 India Standard Time,11-05-2021,18:17:52,530,7.64098e+17,bppjournal,Behavioural Public Policy journal,,What can we learn from a null result with norm nudges?   New &amp; Open Access in #FirstView   A deep dive into #Nudge failure; lab experiments on household flood preparedness  Open Access in #FirstView  👉  https://t.co/WWediHKVcy   #SocialNorms #PresentBias #floods  https://t.co/7iUSUsKxrR,['https://cup.org/3tDlbtJ'],['https://pbs.twimg.com/media/E1G5plhXsAEa0Yj.jpg'],"['firstview', 'nudge', 'firstview', 'socialnorms', 'presentbias', 'floods']",https://twitter.com/BPPjournal/status/1392099134853861376,False,,1,what can we learn from a null result with norm nudges? new &amp; open access in firstview a deep dive into nudge failure; lab experiments on household flood preparedness open access in firstview 👉 socialnorms presentbias floods,what can we learn from a null result with norm nudges  new  amp  open access in firstview a deep dive into nudge failure  lab experiments on household flood preparedness open access in firstview   socialnorms presentbias floods,[],flood
35,35,en,1.39208e+18,1.39208e+18,2021-05-11 16:45:41 India Standard Time,11-05-2021,16:45:41,530,9.8558e+17,sauravajeet,Ajeet Saurav Yadav jap,,"Pappu Yadav who came with you in the #floods, came during #Chamki and now have extended their hand to help even in the Corona era. But what did the opportunistic people give to Pappu Yadav, why arrest ?   #ReleasePappuYadav  https://t.co/htyPCEUlJv",[],['https://pbs.twimg.com/media/E1FW_1UVIAA_D7r.jpg'],"['floods', 'chamki', 'releasepappuyadav']",https://twitter.com/SauravAjeet/status/1392075937324298246,False,,1,"pappu yadav who came with you in the floods, came during chamki and now have extended their hand to help even in the corona era. but what did the opportunistic people give to pappu yadav, why arrest ? releasepappuyadav",pappu yadav who came with you in the floods  came during chamki and now have extended their hand to help even in the corona era  but what did the opportunistic people give to pappu yadav  why arrest   releasepappuyadav,[],none
36,36,en,1.39205e+18,1.39205e+18,2021-05-11 14:58:44 India Standard Time,11-05-2021,14:58:44,530,148855921.0,ottaroa,Allen Ottaro,,"When it #rains in #Nairobi,the CBD to the outskirts of the city centre,flash #floods and stagnant #water have been a constant fixture.The problem has been blamed on outdated designs and continuous dumping of solid #waste in drainage systems.  https://t.co/DSDbMw8aqM",['https://www.businessdailyafrica.com/bd/news/counties/heavy-rain-exposes-drainage-runs-deep-in-nairobi-3395290'],[],"['rains', 'nairobi', 'floods', 'water', 'waste']",https://twitter.com/OttaroA/status/1392049021825560577,False,,0,"when it rains in nairobi,the cbd to the outskirts of the city centre,flash floods and stagnant water have been a constant fixture.the problem has been blamed on outdated designs and continuous dumping of solid waste in drainage systems.",when it rains in nairobi the cbd to the outskirts of the city centre flash floods and stagnant water have been a constant fixture the problem has been blamed on outdated designs and continuous dumping of solid waste in drainage systems ,[],flood
37,37,en,1.39204e+18,1.39204e+18,2021-05-11 14:13:46 India Standard Time,11-05-2021,14:13:46,530,436627065.0,radioergo,Radio Ergo,,"Abdiqani Ibrahim Said and his family of seven have been sleeping rough up a mountain for the past week after their home in Hegale, 150 km from Wader town in Ethiopia’s Somali region, was partly demolished by floods.#ERGO #NewsUpdates #Somalia #floods    https://t.co/vl0WB98bka",['https://radioergo.org/en/2021/05/10/floods-in-somali-region-lead-to-fears-of-food-shortages'],[],"['ergo', 'newsupdates', 'somalia', 'floods']",https://twitter.com/RadioErgo/status/1392037707111702532,False,,0,"abdiqani ibrahim said and his family of seven have been sleeping rough up a mountain for the past week after their home in hegale, 150 km from wader town in ethiopia’s somali region, was partly demolished by floods.ergo newsupdates somalia floods",abdiqani ibrahim said and his family of seven have been sleeping rough up a mountain for the past week after their home in hegale  150 km from wader town in ethiopia s somali region  was partly demolished by floods ergo newsupdates somalia floods,[],flood
38,38,en,1.39202e+18,1.39202e+18,2021-05-11 13:00:00 India Standard Time,11-05-2021,13:00:00,530,9.91245e+17,globalwatchcgtn,CGTN Global Watch,,#Floods have displaced hundreds of people in #Somalia and destroyed large areas of farmland. A river burst its banks near the city of #Jowhar which is now on the verge of being submerged. The road between it town and the airport has been cut off.  https://t.co/0kLOV9px9P,[],[],"['floods', 'somalia', 'jowhar']",https://twitter.com/GlobalWatchCGTN/status/1392019140978769928,False,,1,floods have displaced hundreds of people in somalia and destroyed large areas of farmland. a river burst its banks near the city of jowhar which is now on the verge of being submerged. the road between it town and the airport has been cut off.,floods have displaced hundreds of people in somalia and destroyed large areas of farmland  a river burst its banks near the city of jowhar which is now on the verge of being submerged  the road between it town and the airport has been cut off ,[],flood
39,39,en,1.39201e+18,1.39201e+18,2021-05-11 12:32:35 India Standard Time,11-05-2021,12:32:35,530,1.347e+18,umarfarooq3311,ch umar farooq,,"fllood effected ryk a lot, Maiza hameed M.P.A done a great job for relife &amp; rehabilition for local community, well done &amp; keep it up #floods #SouthPunjab #efforts to #rescue people in #cm #shabazsharif #nemories being the only #women #mpa I did my very best  #memoriesforlife  https://t.co/tEc2URnFQx",[],['https://pbs.twimg.com/media/E1FrwbCWYAAjxcl.jpg'],"['floods', 'southpunjab', 'efforts', 'rescue', 'cm', 'shabazsharif', 'nemories', 'women', 'mpa', 'memoriesforlife']",https://twitter.com/Umarfarooq3311/status/1392012242196041729,False,,1,"fllood effected ryk a lot, maiza hameed m.p.a done a great job for relife &amp; rehabilition for local community, well done &amp; keep it up floods southpunjab efforts to rescue people in cm shabazsharif nemories being the only women mpa i did my very best memoriesforlife",fllood effected ryk a lot  maiza hameed m p a done a great job for relife  amp  rehabilition for local community  well done  amp  keep it up floods southpunjab efforts to rescue people in cm shabazsharif nemories being the only women mpa i did my very best memoriesforlife,[],flood
40,40,en,1.39201e+18,1.39201e+18,2021-05-11 12:08:47 India Standard Time,11-05-2021,12:08:47,530,1.35263e+18,watchtowergw,WatchTower,,#Floods have displaced hundreds of people in #Somalia and destroyed large areas of farmland. A river burst its banks near the city of #Jowhar which is now on the verge of being submerged. The road between it town and the airport has been cut off.  https://t.co/MjIdLkFb7G,[],[],"['floods', 'somalia', 'jowhar']",https://twitter.com/WatchTowerGW/status/1392006251614072834,False,,1,floods have displaced hundreds of people in somalia and destroyed large areas of farmland. a river burst its banks near the city of jowhar which is now on the verge of being submerged. the road between it town and the airport has been cut off.,floods have displaced hundreds of people in somalia and destroyed large areas of farmland  a river burst its banks near the city of jowhar which is now on the verge of being submerged  the road between it town and the airport has been cut off ,[],flood
41,41,en,1.39199e+18,1.39199e+18,2021-05-11 10:55:46 India Standard Time,11-05-2021,10:55:46,530,39844441.0,xoearth,XOEarth,,@DelRealFoods #1YearToSaveEarth Hire me for sales+social+mktg to help you switch to plant-based 🌽🥑products only to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all life in 5 - 6 yrs.  https://t.co/pLI4iXSAgO #Love #Vegan,['http://XOEarth.org/Stele-Ely-Resume-Blue'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods', 'love', 'vegan']",https://twitter.com/XOEarth/status/1391987877387460608,False,,0,1yeartosaveearth hire me for sales+social+mktg to help you switch to plant-based 🌽🥑products only to cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all life in 5 - 6 yrs. love vegan,1yeartosaveearth hire me for sales social mktg to help you switch to plant based   products only to cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all life in 5   6 yrs  love vegan,[],none
42,42,en,1.39198e+18,1.39198e+18,2021-05-11 10:42:12 India Standard Time,11-05-2021,10:42:12,530,39844441.0,xoearth,XOEarth,,@litehousefoods #1YearToSaveEarth Hire me for sales+social+mktg to help you switch to plant-based cheese 🧀 products only to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all life in 5 yrs.  https://t.co/pLI4iXSAgO #Vegan,['http://XOEarth.org/Stele-Ely-Resume-Blue'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods', 'vegan']",https://twitter.com/XOEarth/status/1391984463517609988,False,,0,1yeartosaveearth hire me for sales+social+mktg to help you switch to plant-based cheese 🧀 products only to cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all life in 5 yrs. vegan,1yeartosaveearth hire me for sales social mktg to help you switch to plant based cheese   products only to cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all life in 5 yrs  vegan,[],none
43,43,en,1.39198e+18,1.39198e+18,2021-05-11 10:35:04 India Standard Time,11-05-2021,10:35:04,530,39844441.0,xoearth,XOEarth,,@Resers #1YearToSaveEarth Hire me for 🥦sales+social+mktg to help you switch to plant-based products only to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5 yrs.  https://t.co/pLI4iXSAgO #Love #Life #Vegan,['http://XOEarth.org/Stele-Ely-Resume-Blue'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods', 'love', 'life', 'vegan']",https://twitter.com/XOEarth/status/1391982668292657155,False,,0,1yeartosaveearth hire me for 🥦sales+social+mktg to help you switch to plant-based products only to cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all mc life in 5 yrs. love life vegan,1yeartosaveearth hire me for  sales social mktg to help you switch to plant based products only to cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all mc life in 5 yrs  love life vegan,[],none
44,44,en,1.39198e+18,1.39198e+18,2021-05-11 10:27:29 India Standard Time,11-05-2021,10:27:29,530,39844441.0,xoearth,XOEarth,,@Hisense_USA #1YearToSaveEarth Hire me for 🦸‍♂️ sales+social+mktg if you promise to INVEST 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all life in 5yrs.  https://t.co/pLI4iXSAgO,['http://XOEarth.org/Stele-Ely-Resume-Blue'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",https://twitter.com/XOEarth/status/1391980760807084032,False,,0,1yeartosaveearth hire me for 🦸‍♂️ sales+social+mktg if you promise to invest 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all life in 5yrs.,1yeartosaveearth hire me for      sales social mktg if you promise to invest 24   of your net inc in nature projects that cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all life in 5yrs ,[],none
45,45,en,1.39198e+18,1.39198e+18,2021-05-11 10:24:48 India Standard Time,11-05-2021,10:24:48,530,39844441.0,xoearth,XOEarth,,.@goodyear #1YearToSaveEarth Hire me for🏎️🛻🚐 sales+social+mktg if you promise to INVEST 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all life in 5yrs.  https://t.co/pLI4iXSAgO,['http://XOEarth.org/Stele-Ely-Resume-Blue'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",https://twitter.com/XOEarth/status/1391980085943574535,False,,0,. 1yeartosaveearth hire me for🏎️🛻🚐 sales+social+mktg if you promise to invest 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all life in 5yrs.,  1yeartosaveearth hire me for     sales social mktg if you promise to invest 24   of your net inc in nature projects that cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all life in 5yrs ,[],none
46,46,en,1.39198e+18,1.39198e+18,2021-05-11 10:15:03 India Standard Time,11-05-2021,10:15:03,530,1.16641e+18,crossroadsfina1,CrossRoads Financial Group,,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/Tt3j2ujrkR",['https://myf.mg/cXnZ'],[],"['floods', 'insurance']",https://twitter.com/CrossRoadsFina1/status/1391977631520890884,False,,0,"you may not be able to stop floods from wreaking havoc, but insurance can manage some of the financial loss.",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,[],none
