,conversation_id,created_at,date,time,timezone,user_id,username,name,tweet,Manual Labels,Auto Label,language,urls,Unnamed: 13,photos,hashtags,link
9550,1.32e+18,2020-11-06 10:24:35 India Standard Time,06-11-2020,10:24:35,530,472375710.0,lennayuso,Lenn ✨🌻💎,In case you are wondering what #CentralAmerica looks like today (and keeps getting worse) 😔😔 #HurricaneEta #Floods #Belize #PrayForCentralAmerica  https://t.co/r1Bv3TQ3Uk,flood,,en,[],,['https://pbs.twimg.com/media/EmHWvtZXYAAtNSo.jpg'],"['centralamerica', 'hurricaneeta', 'floods', 'belize', 'prayforcentralamerica']",https://twitter.com/LennAyuso/status/1324575888629993473
9551,1.32e+18,2020-11-06 06:53:47 India Standard Time,06-11-2020,6:53:47,530,19489239.0,jerusalem_post,The Jerusalem Post,"More than 70 people were killed across the region of mostly poor countries nestled between Mexico and Colombia, and hundreds were stranded on rooftops or cut off by #floods from the afermath of #HurricaneEta.  https://t.co/EgOGrCA9TK",flood,,en,['https://www.jpost.com/international/hurricane-eta-wreaks-shocking-central-america-devastation-dozens-dead-648208'],,[],"['floods', 'hurricaneeta']",https://twitter.com/Jerusalem_Post/status/1324522839203000320
9552,1.32e+18,2020-11-06 06:13:04 India Standard Time,06-11-2020,6:13:04,530,1.16e+18,watchourcity,WatchOurCity.com,(AP News) Weakened Eta drenches Central America; at least 57 dead  https://t.co/aC6UGSky3g #AccidentsAndDisasters #Caribbean #CentralAmerica #Cuba #EnvironmentAndNature #Floods #GeneralNews,flood,,en,['https://watchourcity.com/ap-news/a-weakened-eta-moves-on-to-honduras-with-drenching-rains/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],,[],"['accidentsanddisasters', 'caribbean', 'centralamerica', 'cuba', 'environmentandnature', 'floods', 'generalnews']",https://twitter.com/WatchOurCity/status/1324512591402684418
9553,1.32e+18,2020-11-06 05:45:05 India Standard Time,06-11-2020,5:45:05,530,1.16e+18,watchourcity,WatchOurCity.com,(AP News) Weakened Eta drenches Central America; at least 57 dead  https://t.co/aC6UGSky3g #AccidentsAndDisasters #Caribbean #CentralAmerica #Cuba #EnvironmentAndNature #Floods #Florida,flood,,en,['https://watchourcity.com/ap-news/a-weakened-eta-moves-on-to-honduras-with-drenching-rains/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],,[],"['accidentsanddisasters', 'caribbean', 'centralamerica', 'cuba', 'environmentandnature', 'floods', 'florida']",https://twitter.com/WatchOurCity/status/1324505547404697604
9554,1.32e+18,2020-11-06 05:40:09 India Standard Time,06-11-2020,5:40:09,530,1.3e+18,tetovaonline,Tetova Online,Flooding in Valencia and Alicante #Inundaciones #Floods #Valencia #Alicante  https://t.co/yvPVogpI9u via @YouTube   #Inundaciones #Floods #Valencia  #Alicante #Spain,flood,,en,['https://youtu.be/93mgiiKHHcM'],,[],"['inundaciones', 'floods', 'valencia', 'alicante', 'inundaciones', 'floods', 'valencia', 'alicante', 'spain']",https://twitter.com/TetovaOnline/status/1324504305404170240
9555,1.32e+18,2020-11-06 05:36:33 India Standard Time,06-11-2020,5:36:33,530,1.3e+18,tetovaonline,Tetova Online,Flooding in Valencia and Alicante #Inundaciones #Floods #Valencia #Alicante  https://t.co/9nfjEK8s1C via @YouTube   #Inundaciones #Floods #Valencia  #Alicante #Spain,flood,,en,['https://youtu.be/T0yNrRr--V8'],,[],"['inundaciones', 'floods', 'valencia', 'alicante', 'inundaciones', 'floods', 'valencia', 'alicante', 'spain']",https://twitter.com/TetovaOnline/status/1324503399170215942
9556,1.32e+18,2020-11-06 05:31:54 India Standard Time,06-11-2020,5:31:54,530,1.3e+18,tetovaonline,Tetova Online,Flooding in Valencia and Alicante #Inundaciones #Floods #Valencia #Alicante  https://t.co/CopIwjOE99 via @YouTube   #Inundaciones #Floods #Valencia  #Alicante #Spain,flood,,en,['https://youtu.be/ZY2LjQXvsxU'],,[],"['inundaciones', 'floods', 'valencia', 'alicante', 'inundaciones', 'floods', 'valencia', 'alicante', 'spain']",https://twitter.com/TetovaOnline/status/1324502231765422081
9557,1.32e+18,2020-11-06 05:24:07 India Standard Time,06-11-2020,5:24:07,530,1.16e+18,watchourcity,WatchOurCity.com,(AP News) Guatemala president says 37 dead in landslides caused by Eta  https://t.co/aC6UGSky3g #AccidentsAndDisasters #Caribbean #CentralAmerica #Cuba #DiseasesAndConditions #EnvironmentAndNature #Floods,flood,,en,['https://watchourcity.com/ap-news/a-weakened-eta-moves-on-to-honduras-with-drenching-rains/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],,[],"['accidentsanddisasters', 'caribbean', 'centralamerica', 'cuba', 'diseasesandconditions', 'environmentandnature', 'floods']",https://twitter.com/WatchOurCity/status/1324500272077508609
9558,1.32e+18,2020-11-06 05:06:40 India Standard Time,06-11-2020,5:06:40,530,19485870.0,akwyz,🟣 Antonio Vieira Santos #EUSocialSummit21,💦#Floods ⛈️#Storms 🏜️#Droughts 🌊#SeaLevelRise 👨‍👩‍👧‍👦#Migration  Joint #MastersProgramme🎓 with @UniBonn @GIUB_Research to learn what we can do to mitigate these #NaturalHazards.   https://t.co/7LVxVai92G (via @UNUEHS) #Sustainability,none,,en,[],,[],"['floods', 'storms', 'droughts', 'sealevelrise', 'migration', 'mastersprogramme', 'naturalhazards', 'sustainability']",https://twitter.com/AkwyZ/status/1324495879781388291
9559,1.32e+18,2020-11-06 04:39:00 India Standard Time,06-11-2020,4:39:00,530,7.08e+17,resilienceaf,Resilience Action Fd,"Bold statement by industry association. Wonder if @NAHBhome is willing to declare how many millions of US #homes should be demolished because they are too weak to withstand #hurricanes, #tornados, #floods and #fires and cannot be economically upgraded?  https://t.co/S6sIquAKHA",none,,en,['https://www.hurriyetdailynews.com/some-800-000-buildings-should-be-demolished-concrete-association-president-159728'],,[],"['homes', 'hurricanes', 'tornados', 'floods', 'fires']",https://twitter.com/ResilienceAF/status/1324488916355948544
9560,1.32e+18,2020-11-06 04:31:04 India Standard Time,06-11-2020,4:31:04,530,4765429096.0,inakasiita1,Irene Nakasiita,@UgandaRedCross teams in Kasese mobilising and sensitizing internally displaced families to recieve food at Kyabikuha primary school camp. @GovUganda promises more food to the affected. This school hosts over 300 people affected by #Floods #Landslide #disaster @OPMUganda  https://t.co/apRSYMW4K5,flood,,en,[],,"['https://pbs.twimg.com/media/EmGFyOJXgAEK6P-.jpg', 'https://pbs.twimg.com/media/EmGFz2RXUAIuPCo.jpg', 'https://pbs.twimg.com/media/EmGF0nmW0AAo7xg.jpg']","['floods', 'landslide', 'disaster']",https://twitter.com/inakasiita1/status/1324486923491172353
9561,1.32e+18,2020-11-06 04:30:09 India Standard Time,06-11-2020,4:30:09,530,138347068.0,thesiasatdaily,The Siasat Daily,In pics: Still-submerged areas of Hyderabad's old city  https://t.co/u88RUH6QUb  . #Hyderabad #OsmanNagar #Floods,flood,,en,['https://bit.ly/38g5IbQ'],,[],"['hyderabad', 'osmannagar', 'floods']",https://twitter.com/TheSiasatDaily/status/1324486689939771395
9562,1.32e+18,2020-11-06 04:18:55 India Standard Time,06-11-2020,4:18:55,530,48804939.0,luistsav,Luis Osmundo Torres,"Esto sucede en #Guatemala un país que no está preparado, sin aeronaves ni recursos, we do not have air force #Inundaciones #floods #climatechange #CambioClimatico @NASA_Landsat @esa @ESA_EO  https://t.co/59rBD6jIkZ",,,es,[],,['https://pbs.twimg.com/media/EmGDDaDXUAcRIRF.jpg'],"['guatemala', 'inundaciones', 'floods', 'climatechange', 'cambioclimatico']",https://twitter.com/LuisTSAV/status/1324483861959614464
9563,1.32e+18,2020-11-06 02:54:34 India Standard Time,06-11-2020,2:54:34,530,19489239.0,jerusalem_post,The Jerusalem Post,"#Floods were reported in #Ashdod on Thursday night, following two days of heavy rain causing floods throughout the country.    https://t.co/QEseDb9PFx",flood,,en,['https://www.jpost.com/breaking-news/heavy-rain-continue-to-floods-city-of-ashdod-648195'],,[],"['floods', 'ashdod']",https://twitter.com/Jerusalem_Post/status/1324462637145612293
9564,1.32e+18,2020-11-06 02:31:54 India Standard Time,06-11-2020,2:31:54,530,976626354.0,peterdgardner,Peter Gardner,"Vietnam braces for Typhoon Molave, in worst tropical storm season for decades  https://t.co/059bedyFKe via @ClimateHome #fluke_natouch #floods #ExtremeWeather  #ClimateActionNow",flood,,en,['http://sumo.ly/14vLt'],,[],"['fluke_natouch', 'floods', 'extremeweather', 'climateactionnow']",https://twitter.com/PeterDGardner/status/1324456932971720704
9565,1.32e+18,2020-11-06 01:06:17 India Standard Time,06-11-2020,1:06:17,530,22794611.0,chuckdalldorf,Chuck Dalldorf,How the controversial Nile dam might fix Sudan's floods via @BBCNews   https://t.co/6oqXDshHaw #Sudan #Ethiopia #Egypt #dams #Nile #NileRiver #floods #flooding #food #FoodSecurity #energy #economy #RegionalSecurity #infrastructure,flood,,en,['https://www.bbc.com/news/world-africa-54748204'],,[],"['sudan', 'ethiopia', 'egypt', 'dams', 'nile', 'nileriver', 'floods', 'flooding', 'food', 'foodsecurity', 'energy', 'economy', 'regionalsecurity', 'infrastructure']",https://twitter.com/ChuckDalldorf/status/1324435385393377282
9566,1.32e+18,2020-11-06 00:37:23 India Standard Time,06-11-2020,0:37:23,530,1874798778.0,thehansindiaweb,The Hans India,Hyderabad: Rain Garden works in Begumpet resume #RainGardens #Floods #Begumpet  https://t.co/A0UyR8l9g7,none,,en,['https://www.thehansindia.com/news/cities/hyderabad/hyderabad-rain-garden-works-in-begumpet-resume-654923?utm_campaign=pubshare&utm_source=Twitter&utm_medium=1874798778&utm_content=auto-link&utm_id=139'],,[],"['raingardens', 'floods', 'begumpet']",https://twitter.com/TheHansIndiaWeb/status/1324428113980239872
9567,1.32e+18,2020-11-06 00:34:37 India Standard Time,06-11-2020,0:34:37,530,25999072.0,jmsardo,José Miguel Sardo,#Spain #Latest #Floods in #Valencia hit city’s subway. #Inundaciones #Weather #video,flood,,en,[],,[],"['spain', 'latest', 'floods', 'valencia', 'inundaciones', 'weather', 'video']",https://twitter.com/jmsardo/status/1324427415427440640
9568,1.32e+18,2020-11-05 23:53:07 India Standard Time,05-11-2020,23:53:07,530,7.54e+17,alyson_bc2,Alyson BC,Same view pre &amp; post the rainfall  #RiverOuse #York #floods  https://t.co/MT1t6AZxyH,flood,,en,[],,"['https://pbs.twimg.com/media/EmFGMvQXgAEsTFv.jpg', 'https://pbs.twimg.com/media/EmFGNGhXUAQspAo.jpg', 'https://pbs.twimg.com/media/EmFGNeiXYA81gk8.jpg', 'https://pbs.twimg.com/media/EmFGNzPWoAAv3_X.jpg']","['riverouse', 'york', 'floods']",https://twitter.com/alyson_bc2/status/1324416974584205313
9569,1.32e+18,2020-11-05 23:09:38 India Standard Time,05-11-2020,23:09:38,530,220826105.0,axolotcat,Enrique Velasco,#cars &amp; #floods,none,,und,[],,[],"['cars', 'floods']",https://twitter.com/AxolotCat/status/1324406030936268802
9570,1.32e+18,2020-11-05 23:02:30 India Standard Time,05-11-2020,23:02:30,530,1.3e+18,tetovaonline,Tetova Online,"Floods in Ribera del Fresno, province of Badajoz, Extremadura #Inundació...  https://t.co/vAEUDFNvb6 via @YouTube   #Floods #Inundación #RiberaDelFresno #Badajoz #Extremadura #Spain  #Espana",flood,,ca,['https://youtu.be/c9E818T7of4'],,[],"['inundació', 'floods', 'inundación', 'riberadelfresno', 'badajoz', 'extremadura', 'spain', 'espana']",https://twitter.com/TetovaOnline/status/1324404234142556160
9571,1.32e+18,2020-11-05 22:30:02 India Standard Time,05-11-2020,22:30:02,530,1.14e+18,sylmargrp,Sylmar Group,"As the climate changes, glacial lake outburst floods due to glacier shrinkage are becoming a real concern #climatechange #glaciers #melting #floods #water #ClimateCrisis  https://t.co/V55RIUlI27",none,,en,['https://www.sciencedaily.com/releases/2020/11/201102124923.htm'],,[],"['climatechange', 'glaciers', 'melting', 'floods', 'water', 'climatecrisis']",https://twitter.com/SylmarGRP/status/1324396063118233600
9572,1.32e+18,2020-11-05 22:13:56 India Standard Time,05-11-2020,22:13:56,530,1.15e+18,tbsnewsdotnet,The Business Standard,"#Supplychainbreak, #floods, #mismanagement lead to #inflation spike  https://t.co/nm6XFREecN",flood,,en,['http://tbsnews.net/economy/supply-chain-break-floods-mismanagement-lead-inflation-spike-154426'],,[],"['supplychainbreak', 'floods', 'mismanagement', 'inflation']",https://twitter.com/tbsnewsdotnet/status/1324392014268411904
9573,1.32e+18,2020-11-05 22:00:59 India Standard Time,05-11-2020,22:00:59,530,145243831.0,unosat,UNOSAT,"#Floods in #Vietnam  In Thua Thien Hue Province, as of 4Nov.: 🔹~150 km2 of lands appear to be flooded (📈+120km² since 29 Oct.) 🔹~40,000 ppl are exposed ➡️ https://t.co/s6LquaH6Ll  This is a preliminary analysis, please send feedback via UNASIGN📲  https://t.co/sjQz8JJk0b",flood,,en,['https://unitar.org/maps/map/3168'],,['https://pbs.twimg.com/media/EmEsciwWMAM2_Gu.jpg'],"['floods', 'vietnam']",https://twitter.com/UNOSAT/status/1324388753264267265
9574,1.32e+18,2020-11-05 21:57:37 India Standard Time,05-11-2020,21:57:37,530,2647552830.0,cls_group,CLS Group,"#TsunamyDay In 2030, the @UN estimates that 50% of the coastal population will be exposed to the risks of #floods, #storms and #tsunamis.  CLS team provides @IridiumComm #datacollection services thank to #MERMAID beacons to observe #seismic activity.  https://t.co/RfZiHs9MtR  https://t.co/JJL8ZVI1nH",flood,,en,['https://www.cls-telemetry.com/cls-hosting-of-mermaids/'],,['https://pbs.twimg.com/media/EmEraaYXIAIdzwI.jpg'],"['tsunamyday', 'floods', 'storms', 'tsunamis', 'datacollection', 'mermaid', 'seismic']",https://twitter.com/CLS_Group/status/1324387906723696640
9575,1.32e+18,2020-11-05 21:34:10 India Standard Time,05-11-2020,21:34:10,530,1.16e+18,watchourcity,WatchOurCity.com,(AP News) Weakened Eta drenches Honduras; could reach Gulf of Mexico  https://t.co/aC6UGSky3g #AccidentsAndDisasters #CentralAmerica #DiseasesAndConditions #EnvironmentAndNature #Floods #GeneralNews #Guatemala,flood,,en,['https://watchourcity.com/ap-news/a-weakened-eta-moves-on-to-honduras-with-drenching-rains/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],,[],"['accidentsanddisasters', 'centralamerica', 'diseasesandconditions', 'environmentandnature', 'floods', 'generalnews', 'guatemala']",https://twitter.com/WatchOurCity/status/1324382003643535362
9576,1.32e+18,2020-11-05 20:59:14 India Standard Time,05-11-2020,20:59:14,530,9.89e+17,ythisnews,Y This News,The #Telangana #HighCourt today asked the #ElectionCommission whether it was not right to extend the deadline for the enrolment of voters in the upcoming #MLCelections by keeping in view of the loss of life people due to the recent #floods in the state.   https://t.co/pFwuUKsm5u,flood,,en,['https://ythisnews.com/hc-corners-ec-on-mlc-voters-enrolment-deadline/'],,[],"['telangana', 'highcourt', 'electioncommission', 'mlcelections', 'floods']",https://twitter.com/YTHISNEWS/status/1324373213694980096
9577,1.32e+18,2020-11-05 20:57:15 India Standard Time,05-11-2020,20:57:15,530,48804939.0,luistsav,Luis Osmundo Torres,"Inundaciones en #AltaVerapaz reuní fotos de algunos medios para mostrar el impacto a poblaciones e infraestructura, incluida redes de agua potable, drenaje sanitario, carreteras y energía eléctrica #Guatemala @ESA_EO @esa #floods   #EtaHurricane  https://t.co/4C8f6qW4ud",,,es,[],,"['https://pbs.twimg.com/media/EmEd9gwXYAAJcRm.jpg', 'https://pbs.twimg.com/media/EmEd9riXUAQ1Kzb.jpg', 'https://pbs.twimg.com/media/EmEd94fWkAE9BEw.jpg']","['altaverapaz', 'guatemala', 'floods', 'etahurricane']",https://twitter.com/LuisTSAV/status/1324372716573609984
9578,1.32e+18,2020-11-05 20:33:54 India Standard Time,05-11-2020,20:33:54,530,2435190206.0,unfpabangladesh,UNFPA Bangladesh,"Today, we shared best practices at a @UNFPA webinar on how we supported communities most prone to be hit by #floods in #Bangladesh by distributing #dignity kits, #menstrualhealth &amp; #reproductivehealth kits BEFORE the floods occurred.  Learn more:  https://t.co/CQDFsncdRw  https://t.co/6siNBJLDsH",flood,,en,['http://bit.ly/3k0uO0o'],,['https://pbs.twimg.com/media/EmEYnYTVoAEKqqI.jpg'],"['floods', 'bangladesh', 'dignity', 'menstrualhealth', 'reproductivehealth']",https://twitter.com/UNFPABangladesh/status/1324366838470377472
9579,1.32e+18,2020-11-05 20:30:12 India Standard Time,05-11-2020,20:30:12,530,3300584824.0,online_owls,Online Owls,"As well as being a handy tool to search the web, Google can save lives. It's developed AI software that helps issue earlier and accurate flood warnings #Google #Floods  https://t.co/BIyi2U4bVy",none,,en,['https://buff.ly/33Dk3v6'],,[],"['google', 'floods']",https://twitter.com/Online_Owls/status/1324365909121794050
9580,1.32e+18,2020-11-05 20:25:07 India Standard Time,05-11-2020,20:25:07,530,1357254643.0,stevecolecchi,Stephen Colecchi,I have visited South Sudan and pray for its suffering people - #SouthSudan: Church leaders appeal for humanitarian assistance amid #floods  https://t.co/bm6hohCKCT,flood,,en,['https://www.vaticannews.va/en/church/news/2020-11/south-sudan-flood-assistance-sscc.html'],,[],"['southsudan', 'floods']",https://twitter.com/SteveColecchi/status/1324364628554637318
9581,1.32e+18,2020-11-05 20:14:15 India Standard Time,05-11-2020,20:14:15,530,1.16e+18,watchourcity,WatchOurCity.com,(AP News) Weakened Eta drenches Honduras; could reach Florida  https://t.co/aC6UGSky3g #AccidentsAndDisasters #CentralAmerica #DiseasesAndConditions #EnvironmentAndNature #Floods #GeneralNews #Guatemala,flood,,en,['https://watchourcity.com/ap-news/a-weakened-eta-moves-on-to-honduras-with-drenching-rains/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],,[],"['accidentsanddisasters', 'centralamerica', 'diseasesandconditions', 'environmentandnature', 'floods', 'generalnews', 'guatemala']",https://twitter.com/WatchOurCity/status/1324361891427323905
9582,1.32e+18,2020-11-05 18:51:09 India Standard Time,05-11-2020,18:51:09,530,8.22e+17,gonews_india,GoNewsIndia,"The biggest issue of #Biharelections 2020 is #unemployment in the state. GoNews correspondent @OjhaAnjali went to Purnea where locals expressed their disappointment in the Nitish govt and mentioned issues like #floods, infrastructure and development  Link-  https://t.co/DfXoCZGqvY  https://t.co/Kcie8eXGf0",none,,en,['https://bit.ly/2IaLLZc'],,[],"['biharelections', 'unemployment', 'floods']",https://twitter.com/GoNews_India/status/1324340980800090113
